f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,label
46,1,62,75,28,6,-2,94,-61,-17,17,-18,1,110,-87,-166,-93,-157,2
46,1,62,75,28,6,-2,94,-60,-17,19,-17,6,107,-82,-167,-93,-156,2
46,1,62,75,28,6,0,99,-59,-13,22,-13,11,107,-94,-165,-94,-158,2
46,1,62,75,28,6,-1,94,-61,-16,19,-17,5,111,-89,-164,-93,-157,2
46,1,62,75,28,6,-1,97,-60,-13,21,-12,15,110,-95,-165,-93,-158,2
46,1,62,75,28,6,-3,95,-61,-17,18,-17,16,108,-93,-165,-94,-158,2
46,1,62,75,28,6,-1,95,-60,-14,20,-14,16,108,-93,-163,-90,-157,2
28,1,58,55,22,0,-20,80,-116,-493,-515,-616,67,37,-159,-196,-72,-158,0
46,1,62,75,28,6,-2,95,-61,-18,18,-17,16,108,-92,-167,-93,-158,2
46,1,62,75,28,6,-1,95,-60,-15,20,-16,17,108,-92,-166,-93,-159,2
46,1,62,75,28,6,0,95,-58,-16,18,-17,15,108,-93,-168,-92,-159,2
46,1,62,75,28,6,-1,95,-58,-16,20,-16,18,109,-90,-165,-92,-158,2
46,1,62,75,28,6,1,97,-58,-15,20,-16,16,108,-93,-166,-92,-160,2
46,1,62,75,28,6,-2,95,-58,-19,16,-20,17,109,-90,-167,-91,-157,2
46,1,62,75,28,6,2,96,-57,-10,20,-15,16,108,-93,-168,-90,-159,2
46,1,62,75,28,6,-1,93,-58,-18,17,-18,16,108,-90,-167,-91,-159,2
46,1,62,75,28,6,2,97,-56,-13,24,-13,16,108,-93,-166,-91,-160,2
46,1,62,75,28,6,-4,108,-98,7,87,-124,23,108,-95,-182,-91,-151,1
46,1,62,75,28,6,0,93,-58,-18,21,-16,17,108,-90,-167,-92,-158,2
46,1,62,75,28,6,2,98,-55,-12,22,-12,16,108,-93,-168,-91,-161,2
46,1,62,75,28,6,-1,93,-58,-17,19,-18,17,108,-91,-169,-91,-159,2
46,1,62,75,28,6,1,97,-55,-12,22,-13,16,108,-93,-168,-92,-160,2
46,1,62,75,28,6,-2,92,-57,-18,19,-18,16,108,-92,-170,-92,-159,2
46,1,62,75,28,6,1,95,-56,-13,21,-13,16,108,-93,-165,-91,-161,2
46,1,62,75,28,6,-2,91,-56,-18,19,-17,16,108,-92,-164,-92,-160,2
46,1,62,75,28,6,-2,94,-55,-15,20,-14,17,108,-92,-163,-94,-160,2
46,1,62,75,28,6,-3,93,-58,-19,18,-18,16,108,-92,-170,-92,-160,2
46,1,62,75,28,6,1,94,-56,-14,20,-15,17,109,-92,-162,-92,-159,2
46,1,62,75,28,6,-2,93,-57,-18,18,-18,16,108,-93,-167,-92,-161,2
46,1,62,75,28,6,-1,94,-58,-15,20,-16,17,108,-90,-166,-91,-159,2
46,1,62,75,28,6,1,95,-56,-16,19,-16,16,108,-93,-165,-92,-160,2
46,1,62,75,28,6,-1,93,-56,-16,20,-16,18,109,-90,-167,-91,-159,2
46,1,62,75,28,6,1,96,-55,-14,20,-16,16,108,-92,-166,-92,-161,2
46,1,62,75,28,6,-3,108,-100,7,89,-123,22,108,-96,-181,-91,-152,1
46,1,62,75,28,6,-1,94,-58,-16,20,-17,17,108,-90,-163,-92,-159,2
46,1,62,75,28,6,2,97,-57,-13,21,-13,16,108,-93,-164,-93,-163,2
46,1,62,75,28,6,-3,93,-59,-17,19,-17,18,108,-90,-163,-91,-159,2
46,1,62,75,28,6,2,98,-57,-13,21,-13,16,108,-93,-164,-93,-161,2
46,1,62,75,28,6,-2,93,-59,-18,19,-17,17,109,-90,-164,-92,-159,2
46,1,62,75,28,6,2,98,-57,-12,22,-13,16,108,-93,-163,-92,-161,2
46,1,62,75,28,6,-2,93,-58,-17,19,-17,17,108,-91,-164,-92,-160,2
46,1,62,75,28,6,-7,103,-104,6,82,-127,22,107,-95,-182,-91,-153,1
46,1,62,75,28,6,2,97,-57,-12,22,-13,16,108,-93,-164,-92,-162,2
46,1,62,75,28,6,-2,93,-59,-18,19,-18,16,108,-92,-163,-92,-160,2
46,1,62,75,28,6,1,96,-57,-13,22,-13,16,108,-93,-163,-93,-162,2
46,1,62,75,28,6,-2,93,-59,-17,18,-18,16,108,-91,-163,-93,-161,2
46,1,62,75,28,6,0,96,-58,-15,21,-14,16,108,-93,-163,-92,-163,2
46,1,62,75,28,6,-2,93,-59,-18,18,-18,16,108,-92,-164,-93,-162,2
46,1,62,75,28,6,-1,95,-58,-16,20,-15,17,108,-92,-162,-93,-161,2
46,1,62,75,28,6,-1,94,-58,-18,18,-18,16,108,-93,-164,-92,-162,2
46,1,62,75,28,6,-1,95,-58,-16,20,-16,17,109,-91,-162,-92,-160,2
28,1,58,55,22,0,-3,102,-110,-493,-516,-616,22,118,-131,-187,-87,-180,0
46,1,62,75,28,6,-1,94,-58,-16,19,-17,16,108,-93,-165,-92,-161,2
46,1,62,75,28,6,-1,93,-58,-15,20,-16,17,109,-90,-161,-92,-160,2
46,1,62,75,28,6,0,95,-58,-17,19,-17,16,108,-93,-163,-93,-161,2
46,1,62,75,28,6,-1,94,-59,-16,20,-16,18,109,-90,-164,-93,-160,2
46,1,62,75,28,6,1,97,-58,-15,20,-16,16,108,-93,-164,-93,-161,2
46,1,62,75,28,6,-2,94,-58,-17,19,-16,18,109,-90,-163,-92,-159,2
46,1,62,75,28,6,2,97,-58,-12,21,-14,16,108,-92,-163,-93,-161,2
46,1,62,75,28,6,-1,94,-60,-17,19,-17,17,109,-90,-162,-92,-160,2
46,1,62,75,28,6,2,98,-58,-12,21,-14,16,108,-93,-163,-92,-162,2
46,1,62,75,28,6,-6,105,-100,6,90,-123,23,108,-95,-181,-91,-151,1
46,1,62,75,28,6,-1,94,-59,-17,19,-17,17,108,-90,-164,-92,-160,2
46,1,62,75,28,6,2,98,-58,-11,21,-13,16,108,-93,-164,-93,-161,2
46,1,62,75,28,6,-2,94,-60,-17,19,-17,17,108,-90,-165,-92,-159,2
46,1,62,75,28,6,2,97,-58,-11,22,-13,16,108,-94,-163,-93,-160,2
46,1,62,75,28,6,-2,93,-60,-17,19,-17,17,108,-91,-164,-92,-160,2
46,1,62,75,28,6,2,98,-57,-12,22,-13,16,108,-92,-164,-92,-161,2
46,1,62,75,28,6,-1,93,-60,-18,19,-18,16,108,-92,-163,-92,-160,2
28,1,58,55,22,0,-20,124,-136,-493,-515,-616,24,137,-125,-164,-58,-170,0
46,1,62,75,28,6,1,96,-57,-13,22,-14,16,108,-93,-165,-92,-162,2
46,1,62,75,28,6,-1,94,-60,-17,19,-18,16,108,-92,-163,-92,-161,2
46,1,62,75,28,6,0,96,-58,-14,21,-14,16,108,-93,-164,-93,-162,2
46,1,62,75,28,6,-1,93,-59,-17,19,-17,16,108,-91,-165,-92,-161,2
46,1,62,75,28,6,0,96,-58,-14,21,-14,16,108,-93,-163,-92,-161,2
46,1,62,75,28,6,-2,93,-59,-17,19,-17,16,108,-92,-164,-92,-161,2
46,1,62,75,28,6,0,95,-57,-15,21,-14,17,108,-93,-164,-93,-161,2
46,1,62,75,28,6,-1,94,-58,-18,18,-18,16,108,-92,-163,-93,-161,2
46,1,62,75,28,6,0,95,-58,-15,20,-15,17,108,-91,-164,-92,-161,2
46,1,62,75,28,6,0,94,-58,-17,19,-18,16,108,-93,-163,-93,-161,2
46,1,62,75,28,6,0,94,-58,-15,20,-16,17,109,-90,-164,-92,-161,2
46,1,62,75,28,6,-8,103,-103,5,82,-127,23,108,-95,-181,-91,-152,1
46,1,62,75,28,6,1,95,-58,-15,19,-17,16,108,-92,-164,-92,-161,2
46,1,62,75,28,6,-1,94,-58,-16,20,-16,17,108,-90,-165,-91,-160,2
46,1,62,75,28,6,0,94,-57,-16,19,-17,16,108,-92,-164,-92,-162,2
46,1,62,75,28,6,-1,93,-57,-17,19,-17,17,108,-91,-164,-92,-161,2
46,1,62,75,28,6,2,96,-56,-13,21,-15,16,108,-93,-163,-92,-162,2
46,1,62,75,28,6,-1,93,-58,-16,19,-16,18,109,-90,-164,-92,-160,2
46,1,62,75,28,6,2,97,-56,-13,21,-14,16,108,-93,-164,-93,-162,2
46,1,62,75,28,6,-1,93,-58,-17,19,-17,17,109,-90,-164,-92,-160,2
46,1,62,75,28,6,2,97,-56,-12,22,-13,15,108,-93,-163,-92,-162,2
46,1,62,75,28,6,-1,93,-58,-17,19,-17,17,108,-90,-164,-92,-161,2
46,1,62,75,28,6,1,96,-56,-14,20,-15,16,108,-92,-164,-92,-161,2
46,1,62,75,28,6,-5,106,-101,6,85,-126,22,108,-96,-181,-91,-151,1
46,1,62,75,28,6,-1,93,-58,-18,19,-17,17,108,-91,-164,-92,-161,2
46,1,62,75,28,6,3,96,-56,-11,22,-13,16,108,-92,-162,-93,-162,2
46,1,62,75,28,6,-2,92,-57,-18,19,-18,17,108,-91,-164,-92,-161,2
46,1,62,75,28,6,2,96,-55,-12,21,-13,16,108,-93,-164,-92,-163,2
46,1,62,75,28,6,-1,92,-58,-18,19,-18,16,108,-92,-163,-92,-161,2
46,1,62,75,28,6,1,96,-56,-12,21,-13,16,108,-93,-164,-93,-162,2
46,1,62,75,28,6,1,94,-57,-14,21,-14,16,108,-93,-164,-92,-162,2
46,1,62,75,28,6,-1,92,-58,-18,18,-18,16,108,-92,-164,-92,-162,2
46,1,62,75,28,6,1,94,-58,-15,21,-15,17,108,-92,-165,-92,-162,2
28,1,58,55,22,0,-9,88,-115,-493,-516,-616,26,120,-136,-188,-74,-167,0
46,1,62,75,28,6,-1,92,-57,-18,18,-18,16,108,-92,-163,-92,-161,2
46,1,62,75,28,6,0,94,-56,-16,21,-16,17,109,-91,-164,-92,-161,2
46,1,62,75,28,6,0,94,-57,-18,19,-19,16,108,-92,-164,-92,-162,2
46,1,62,75,28,6,0,94,-57,-14,20,-15,17,108,-91,-164,-92,-161,2
46,1,62,75,28,6,-3,109,-100,7,92,-123,22,108,-95,-182,-91,-153,1
46,1,62,75,28,6,-1,93,-57,-17,19,-17,16,108,-92,-165,-92,-161,2
46,1,62,75,28,6,0,94,-57,-15,20,-15,17,108,-91,-165,-92,-162,2
46,1,62,75,28,6,2,95,-56,-15,19,-16,16,108,-93,-163,-92,-162,2
46,1,62,75,28,6,-1,93,-57,-17,19,-16,17,109,-90,-164,-92,-161,2
46,1,62,75,28,6,2,96,-56,-14,21,-15,16,108,-93,-165,-92,-162,2
46,1,62,75,28,6,-1,93,-57,-17,19,-16,17,109,-91,-164,-92,-161,2
46,1,62,75,28,6,2,96,-56,-13,21,-14,16,108,-93,-165,-92,-162,2
46,1,62,75,28,6,-4,107,-100,7,92,-122,23,108,-96,-182,-91,-152,1
46,1,62,75,28,6,0,94,-57,-17,19,-16,17,108,-90,-164,-92,-160,2
46,1,62,75,28,6,3,97,-56,-12,21,-14,16,108,-93,-163,-93,-163,2
46,1,62,75,28,6,-1,93,-58,-17,19,-16,17,109,-90,-164,-91,-161,2
46,1,62,75,28,6,1,96,-57,-12,21,-13,16,108,-93,-165,-92,-161,2
46,1,62,75,28,6,-8,103,-103,5,83,-126,23,108,-95,-182,-91,-152,1
46,1,62,75,28,6,-1,93,-58,-17,18,-18,16,108,-92,-165,-92,-161,2
46,1,62,75,28,6,1,95,-56,-13,21,-14,16,108,-93,-164,-92,-162,2
46,1,62,75,28,6,0,94,-57,-15,20,-15,17,108,-92,-164,-92,-162,2
46,1,62,75,28,6,-1,92,-58,-18,18,-18,16,108,-93,-164,-92,-162,2
46,1,62,75,28,6,-7,104,-100,6,87,-124,23,108,-95,-182,-91,-152,1
46,1,62,75,28,6,1,95,-56,-15,20,-14,16,108,-91,-165,-92,-162,2
46,1,62,75,28,6,-1,93,-58,-18,18,-18,16,108,-92,-165,-92,-162,2
46,1,62,75,28,6,0,93,-57,-16,20,-16,17,109,-91,-164,-92,-161,2
46,1,62,75,28,6,-4,108,-101,6,90,-124,21,108,-96,-180,-93,-158,1
46,1,62,75,28,6,-8,102,-103,5,82,-128,22,107,-95,-182,-92,-156,1
46,1,62,75,28,6,-8,104,-99,5,85,-125,22,108,-96,-183,-90,-157,1
46,1,62,75,28,6,-5,106,-98,6,87,-124,22,108,-96,-181,-91,-157,1
46,1,62,75,28,6,-8,103,-98,5,83,-126,23,108,-95,-180,-90,-158,1
46,1,62,75,28,6,-7,103,-93,5,86,-124,22,108,-96,-182,-90,-157,1
46,1,62,75,28,6,-6,104,-93,5,85,-124,22,108,-96,-181,-90,-157,1
46,1,62,75,28,6,-6,103,-93,5,84,-126,23,108,-96,-181,-89,-157,1
46,1,62,75,28,6,-4,105,-93,6,87,-123,22,108,-97,-181,-90,-158,1
46,1,62,75,28,6,-7,103,-95,5,81,-126,23,108,-96,-182,-90,-157,1
46,1,62,75,28,6,-6,103,-94,5,85,-124,23,107,-97,-182,-90,-157,1
46,1,62,75,28,6,-5,105,-94,6,87,-123,23,108,-96,-181,-90,-157,1
46,1,62,75,28,6,-8,100,-97,4,82,-126,23,108,-96,-181,-90,-157,1
46,1,62,75,28,6,-5,104,-95,5,86,-124,23,108,-96,-181,-89,-158,1
46,1,62,75,28,6,-4,106,-97,7,90,-121,22,108,-97,-179,-89,-158,1
46,1,62,75,28,6,-7,102,-99,4,83,-125,23,108,-96,-182,-89,-158,1
28,1,58,55,22,0,-9,96,-113,-493,-516,-616,15,136,-111,-171,-88,-168,0
46,1,62,75,28,6,-6,105,-98,6,87,-124,24,108,-97,-182,-89,-159,1
46,1,62,75,28,6,-3,108,-96,8,93,-120,22,108,-96,-181,-89,-158,1
46,1,62,75,28,6,-7,102,-101,5,84,-125,22,108,-96,-180,-89,-158,1
46,1,62,75,28,6,-4,106,-98,6,89,-122,23,108,-96,-181,-91,-158,1
46,1,62,75,28,6,-1,109,-98,8,93,-121,22,108,-96,-183,-93,-159,1
46,1,62,75,28,6,-5,103,-101,7,86,-124,23,108,-94,-181,-88,-157,1
46,1,62,75,28,6,-1,109,-97,9,93,-119,23,108,-97,-184,-90,-160,1
46,1,62,75,28,6,-3,109,-98,5,90,-122,21,108,-94,-181,-87,-160,1
46,1,62,75,28,6,-8,104,-102,4,87,-124,23,108,-94,-179,-87,-157,1
46,1,62,75,28,6,-3,109,-97,6,90,-123,21,108,-95,-181,-89,-160,1
46,1,62,75,28,6,-7,106,-99,6,86,-124,23,108,-91,-177,-90,-156,1
46,1,62,75,28,6,-8,104,-100,2,87,-125,23,108,-92,-178,-91,-157,1
46,1,62,75,28,6,-4,108,-95,6,90,-123,21,107,-93,-180,-91,-158,1
46,1,62,75,28,6,-9,102,-96,4,82,-128,22,108,-92,-178,-90,-157,1
46,1,62,75,28,6,2,96,-58,-14,20,-15,16,108,-93,-163,-92,-161,2
46,1,62,75,28,6,-7,105,-94,6,90,-123,22,108,-93,-180,-89,-156,1
46,1,62,75,28,6,-4,106,-93,5,86,-125,21,108,-92,-179,-90,-157,1
46,1,62,75,28,6,-8,102,-97,4,82,-126,21,108,-92,-180,-90,-157,1
46,1,62,75,28,6,-5,107,-94,7,92,-121,21,108,-93,-181,-89,-158,1
46,1,62,75,28,6,-6,104,-96,5,83,-126,20,108,-93,-181,-89,-158,1
46,1,62,75,28,6,-7,103,-97,5,84,-124,20,108,-94,-180,-89,-159,1
46,1,62,75,28,6,-3,108,-95,8,91,-121,20,108,-95,-180,-89,-159,1
46,1,62,75,28,6,-7,102,-97,5,81,-126,20,108,-94,-179,-89,-158,1
46,1,62,75,28,6,-7,103,-98,6,84,-125,20,108,-94,-180,-89,-159,1
46,1,62,75,28,6,-4,107,-97,7,89,-123,19,108,-95,-179,-89,-159,1
46,1,62,75,28,6,-7,103,-99,5,82,-126,20,108,-94,-179,-90,-159,1
46,1,62,75,28,6,-5,104,-98,6,86,-124,19,108,-95,-179,-90,-160,1
46,1,62,75,28,6,-4,105,-98,6,86,-124,19,108,-96,-179,-89,-160,1
46,1,62,75,28,6,-7,103,-98,5,85,-124,20,108,-94,-179,-90,-160,1
46,1,62,75,28,6,-5,105,-97,6,87,-121,20,108,-95,-178,-90,-161,1
46,1,62,75,28,6,-6,103,-98,5,83,-125,20,108,-95,-176,-87,-159,1
46,1,62,75,28,6,-6,104,-96,6,85,-123,21,109,-95,-177,-90,-159,1
46,1,62,75,28,6,-5,105,-94,6,88,-121,21,108,-96,-181,-90,-159,1
46,1,62,75,28,6,-8,101,-98,4,82,-123,20,108,-96,-180,-90,-158,1
46,1,62,75,28,6,-7,105,-97,5,86,-122,21,109,-96,-179,-90,-158,1
28,1,58,55,22,0,5,144,-120,-493,-516,-616,39,145,-116,-175,-63,-177,0
46,1,62,75,28,6,-4,105,-93,7,89,-120,20,108,-96,-179,-89,-158,1
46,1,62,75,28,6,-8,101,-95,4,83,-124,20,108,-96,-180,-90,-159,1
46,1,62,75,28,6,-5,104,-93,6,87,-121,20,108,-96,-180,-90,-159,1
46,1,62,75,28,6,-1,94,-58,-17,19,-17,17,109,-91,-165,-92,-161,2
46,1,62,75,28,6,-3,108,-92,8,93,-120,20,108,-96,-179,-89,-160,1
46,1,62,75,28,6,-7,102,-95,5,84,-123,20,108,-96,-179,-89,-159,1
46,1,62,75,28,6,-5,105,-94,6,88,-121,21,107,-96,-179,-90,-158,1
46,1,62,75,28,6,-6,103,-96,5,82,-123,20,108,-95,-180,-90,-159,1
46,1,62,75,28,6,-6,103,-95,6,85,-122,20,108,-96,-179,-90,-159,1
46,1,62,75,28,6,-2,107,-94,7,91,-120,20,108,-96,-178,-90,-158,1
46,1,62,75,28,6,-7,102,-96,5,82,-123,20,108,-96,-179,-90,-158,1
46,1,62,75,28,6,-5,104,-95,6,85,-122,20,108,-97,-180,-90,-159,1
46,1,62,75,28,6,-3,106,-94,7,88,-121,20,108,-96,-180,-90,-159,1
46,1,62,75,28,6,-6,103,-96,5,84,-122,20,107,-97,-181,-89,-159,1
46,1,62,75,28,6,-2,108,-93,8,94,-119,20,108,-96,-180,-90,-159,1
46,1,62,75,28,6,-3,107,-96,8,89,-121,21,108,-95,-179,-89,-158,1
46,1,62,75,28,6,-6,104,-96,6,86,-122,21,108,-95,-180,-89,-158,1
46,1,62,75,28,6,-2,109,-95,8,92,-120,19,108,-96,-179,-89,-160,1
46,1,62,75,28,6,3,97,-56,-12,22,-13,16,108,-93,-165,-92,-162,2
46,1,62,75,28,6,-5,105,-98,6,85,-124,21,108,-96,-180,-89,-157,1
46,1,62,75,28,6,-6,105,-98,6,87,-122,21,108,-95,-182,-89,-158,1
46,1,62,75,28,6,-2,108,-95,7,90,-122,20,108,-95,-181,-90,-159,1
46,1,62,75,28,6,-7,104,-96,4,81,-125,21,108,-95,-179,-90,-158,1
46,1,62,75,28,6,-6,105,-95,7,91,-121,21,108,-95,-179,-90,-158,1
46,1,62,75,28,6,-5,106,-94,6,86,-124,21,108,-96,-181,-90,-159,1
46,1,62,75,28,6,-8,102,-97,4,82,-125,21,108,-95,-179,-90,-158,1
46,1,62,75,28,6,-4,107,-93,7,92,-121,21,108,-95,-180,-90,-158,1
46,1,62,75,28,6,-5,104,-96,5,83,-125,20,108,-96,-179,-90,-158,1
46,1,62,75,28,6,-5,105,-96,6,87,-123,22,108,-95,-180,-89,-158,1
46,1,62,75,28,6,-3,108,-94,8,93,-120,21,108,-96,-181,-90,-158,1
46,1,62,75,28,6,-7,102,-98,4,84,-124,21,108,-95,-179,-90,-158,1
46,1,62,75,28,6,-4,106,-96,6,88,-122,21,108,-96,-180,-90,-158,1
46,1,62,75,28,6,-2,109,-95,8,92,-120,21,108,-95,-179,-90,-158,1
46,1,62,75,28,6,-8,103,-98,5,85,-124,21,108,-95,-180,-89,-158,1
46,1,62,75,28,6,-4,106,-96,7,92,-120,21,107,-96,-180,-90,-158,1
46,1,62,75,28,6,-3,108,-96,7,91,-121,21,108,-95,-179,-89,-158,1
46,1,62,75,28,6,-7,104,-98,5,86,-123,22,108,-94,-179,-89,-158,1
46,1,62,75,28,6,-3,109,-95,7,93,-119,20,108,-96,-179,-90,-158,1
46,1,62,75,28,6,-4,107,-97,7,88,-123,22,108,-94,-179,-89,-158,1
46,1,62,75,28,6,-1,94,-59,-16,19,-17,18,109,-90,-166,-91,-160,2
46,1,62,75,28,6,-6,104,-99,5,87,-123,22,108,-95,-180,-89,-157,1
46,1,62,75,28,6,-3,109,-96,7,92,-121,20,107,-96,-180,-89,-158,1
46,1,62,75,28,6,-6,105,-99,5,83,-125,21,108,-94,-180,-90,-157,1
46,1,62,75,28,6,-6,105,-99,6,88,-123,21,108,-94,-180,-90,-158,1
46,1,62,75,28,6,-3,108,-97,7,90,-122,20,108,-95,-180,-91,-159,1
46,1,62,75,28,6,-8,103,-100,4,81,-126,21,108,-94,-180,-89,-157,1
46,1,62,75,28,6,-5,106,-97,7,92,-121,21,108,-95,-179,-90,-158,1
46,1,62,75,28,6,-4,106,-97,6,86,-124,20,108,-95,-180,-90,-159,1
46,1,62,75,28,6,-7,102,-98,5,82,-125,21,108,-94,-180,-90,-158,1
46,1,62,75,28,6,-3,107,-95,7,92,-121,20,108,-95,-180,-90,-158,1
46,1,62,75,28,6,-5,104,-96,5,83,-125,20,108,-95,-180,-91,-158,1
46,1,62,75,28,6,-1,92,-58,-18,19,-18,17,108,-91,-165,-92,-161,2
46,1,62,75,28,6,-7,103,-97,5,84,-124,21,108,-95,-180,-90,-158,1
46,1,62,75,28,6,-3,108,-93,7,91,-121,20,108,-95,-180,-90,-158,1
46,1,62,75,28,6,-7,102,-98,4,81,-126,20,108,-96,-181,-90,-158,1
46,1,62,75,28,6,-7,103,-97,5,84,-123,21,108,-96,-181,-90,-158,1
46,1,62,75,28,6,-4,107,-95,7,90,-122,20,108,-95,-180,-89,-158,1
46,1,62,75,28,6,-8,103,-98,4,82,-125,21,108,-95,-180,-90,-158,1
46,1,62,75,28,6,-6,104,-97,5,85,-123,20,108,-95,-179,-90,-159,1
46,1,62,75,28,6,-5,106,-96,6,87,-122,21,108,-96,-179,-90,-158,1
46,1,62,75,28,6,-7,103,-97,5,84,-125,21,108,-95,-179,-90,-159,1
46,1,62,75,28,6,-6,104,-97,5,86,-123,20,108,-95,-178,-90,-159,1
46,1,62,75,28,6,-1,92,-58,-18,19,-17,17,109,-91,-164,-92,-161,2
46,1,62,75,28,6,-6,104,-97,5,84,-125,21,108,-96,-178,-90,-158,1
46,1,62,75,28,6,-7,103,-98,4,84,-123,21,108,-94,-178,-90,-158,1
46,1,62,75,28,6,-6,105,-98,6,87,-123,21,108,-95,-179,-90,-158,1
46,1,62,75,28,6,-7,102,-100,5,81,-126,21,108,-95,-178,-90,-159,1
46,1,62,75,28,6,-7,104,-99,5,86,-123,21,108,-95,-178,-90,-158,1
46,1,62,75,28,6,-5,105,-98,6,87,-122,20,108,-95,-180,-89,-159,1
46,1,62,75,28,6,-9,101,-100,4,82,-125,21,108,-96,-180,-89,-158,1
46,1,62,75,28,6,-6,105,-97,5,86,-122,22,108,-95,-180,-90,-158,1
46,1,62,75,28,6,-5,105,-94,6,88,-121,21,108,-95,-180,-90,-158,1
46,1,62,75,28,6,-9,102,-96,4,82,-125,21,107,-95,-180,-90,-158,1
46,1,62,75,28,6,-5,104,-94,5,87,-122,22,108,-95,-181,-90,-157,1
46,1,62,75,28,6,-4,106,-92,8,91,-120,21,108,-95,-181,-90,-158,1
46,1,62,75,28,6,-8,102,-94,4,83,-124,21,108,-95,-183,-90,-157,1
46,1,62,75,28,6,-6,105,-93,5,87,-122,22,108,-95,-182,-90,-157,1
46,1,62,75,28,6,-3,108,-92,8,93,-119,21,108,-96,-182,-89,-158,1
46,1,62,75,28,6,-8,102,-96,4,84,-122,21,108,-96,-181,-89,-157,1
46,1,62,75,28,6,-5,105,-94,6,88,-120,22,108,-96,-182,-90,-157,1
46,1,62,75,28,6,-3,109,-93,8,92,-120,22,108,-96,-181,-89,-157,1
46,1,62,75,28,6,-8,103,-97,4,85,-123,22,108,-95,-181,-89,-157,1
46,1,62,75,28,6,-4,106,-94,7,91,-120,21,108,-97,-182,-90,-158,1
46,1,62,75,28,6,-3,108,-93,8,91,-121,21,108,-95,-180,-90,-157,1
46,1,62,75,28,6,-7,103,-96,5,85,-123,22,108,-95,-178,-88,-156,1
46,1,62,75,28,6,-2,110,-95,7,93,-119,21,108,-96,-181,-90,-159,1
46,1,62,75,28,6,-3,108,-96,3,89,-122,21,109,-95,-175,-90,-158,1
46,1,62,75,28,6,-6,103,-99,2,88,-123,18,109,-93,-179,-89,-158,1
46,1,62,75,28,6,-2,108,-92,7,92,-119,19,108,-92,-177,-88,-157,1
46,1,62,75,28,6,-8,104,-92,2,85,-123,12,108,-83,-174,-92,-156,1
46,1,62,75,28,6,-9,104,-92,0,88,-124,14,108,-84,-173,-91,-155,1
46,1,62,75,28,6,-3,110,-92,3,91,-122,10,102,-88,-175,-90,-154,1
46,1,62,75,28,6,-8,104,-92,2,83,-124,0,99,-77,-176,-91,-154,1
46,1,62,75,28,6,-8,104,-91,2,87,-122,10,91,-72,-175,-93,-155,1
46,1,62,75,28,6,-6,108,-94,2,91,-124,-10,93,-73,-177,-91,-155,1
46,1,62,75,28,6,-9,105,-92,-2,83,-126,-8,102,-78,-177,-90,-153,1
46,1,62,75,28,6,-11,104,-93,-3,86,-125,2,105,-69,-174,-90,-154,1
46,1,62,75,28,6,-7,108,-90,0,91,-120,-3,103,-72,-173,-90,-154,1
46,1,62,75,28,6,-12,106,-97,-5,86,-124,-11,90,-78,-174,-92,-152,2
46,1,62,75,28,6,-6,108,-95,0,90,-130,9,109,-72,-175,-91,-152,1
46,1,62,75,28,6,-8,105,-92,0,88,-122,-37,105,-35,-174,-93,-151,1
46,1,62,75,28,6,-11,102,-95,2,85,-123,12,93,-80,-172,-94,-154,1
46,1,62,75,28,6,3,97,-57,-12,22,-13,16,108,-93,-165,-92,-163,2
46,1,62,75,28,6,-4,108,-95,3,92,-122,-6,97,-74,-172,-94,-156,1
46,1,62,75,28,6,-5,110,-99,0,90,-121,5,107,-78,-171,-90,-155,1
46,1,62,75,28,6,-4,109,-95,5,94,-118,12,110,-84,-183,-92,-158,1
46,1,62,75,28,6,-3,109,-100,7,90,-121,8,102,-96,-184,-88,-157,1
46,1,62,75,28,6,-7,103,-101,4,87,-122,17,108,-92,-180,-89,-158,1
46,1,62,75,28,6,-3,108,-97,6,90,-122,16,107,-94,-181,-90,-161,1
46,1,62,75,28,6,1,108,-101,10,89,-122,22,108,-98,-181,-89,-157,1
46,1,62,75,28,6,-2,105,-102,9,89,-122,22,107,-97,-192,-88,-158,1
46,1,62,75,28,6,1,108,-98,9,90,-123,20,108,-100,-181,-87,-156,1
46,1,62,75,28,6,-4,103,-103,7,87,-122,20,109,-99,-180,-88,-162,1
46,1,62,75,28,6,-4,106,-100,6,89,-122,20,108,-99,-180,-89,-161,1
46,1,62,75,28,6,-8,102,-104,6,83,-125,20,108,-99,-177,-88,-159,1
46,1,62,75,28,6,-4,105,-102,7,87,-123,21,108,-98,-178,-89,-160,1
46,1,62,75,28,6,-4,106,-98,7,90,-121,21,108,-98,-180,-89,-160,1
46,1,62,75,28,6,-7,102,-100,5,82,-125,21,108,-99,-181,-89,-160,1
46,1,62,75,28,6,-5,106,-98,7,87,-123,22,108,-98,-182,-89,-159,1
46,1,62,75,28,6,-5,107,-98,7,92,-120,21,108,-97,-178,-89,-159,1
46,1,62,75,28,6,-7,102,-100,4,84,-124,21,108,-98,-179,-89,-160,1
46,1,62,75,28,6,-3,106,-99,9,88,-121,22,108,-99,-179,-90,-159,1
46,1,62,75,28,6,-2,108,-98,10,94,-119,22,108,-99,-179,-89,-160,1
46,1,62,75,28,6,-6,103,-102,6,84,-123,22,108,-99,-179,-88,-160,1
46,1,62,75,28,6,-3,106,-99,7,90,-120,23,108,-98,-180,-89,-160,1
